0.513,0.499,0.487,0.488,0.491,0.496,0.537,0.488,0.496,0.476,1
0.237,0.345,0.460,0.446,0.506,0.443,0.467,0.434,0.404,0.471,0
0.479,0.501,0.487,0.477,0.473,0.451,0.504,0.486,0.498,0.487,0
0.271,0.496,0.490,0.455,0.482,0.547,0.495,0.666,0.490,0.463,0
0.492,0.465,0.377,0.445,0.475,0.476,0.391,0.490,0.461,0.452,0
0.346,0.492,0.48,0.402,0.489,0.484,0.451,0.580,0.533,0.382,1
0.497,0.525,0.493,0.540,0.489,0.510,0.523,0.503,0.508,0.546,0
0.488,0.474,0.486,0.484,0.480,0.500,0.501,0.498,0.587,0.540,1
0.503,0.508,0.485,0.499,0.500,0.541,0.505,0.479,0.499,0.483,0
0.476,0.461,0.505,0.523,0.553,0.487,0.488,0.55,0.521,0.529,0
0.25,0.472,0.527,0.495,0.430,0.678,0.550,0.372,0.496,0.480,0
0.496,0.485,0.505,0.5,0.505,0.517,0.507,0.475,0.493,0.504,1
0.483,0.554,0.483,0.519,0.495,0.489,0.602,0.505,0.499,0.532,1
0.473,0.493,0.654,0.512,0.510,0.478,0.528,0.5,0.481,0.482,0
0.538,0.396,0.523,0.636,0.54,0.515,0.491,0.501,0.5,0.538,1
0.495,0.489,0.496,0.498,0.504,0.508,0.497,0.480,0.498,0.480,1
